rideable_type,member_casual,date,start_in_hot_zones,end_in_hot_zones,at_stations,count,ISweekday,ISholiday,temp,feelslike,snow,visibility
electric_bike,member,2022-11-29,1.0,0.0,1,553,1,0,48.9,45.6,0.0,9.2
electric_bike,member,2022-11-29,1.0,1.0,0,657,1,0,48.9,45.6,0.0,9.2
electric_bike,member,2022-11-29,1.0,1.0,1,927,1,0,48.9,45.6,0.0,9.2
electric_bike,member,2022-11-30,0.0,0.0,0,901,1,0,26.4,12.8,0.0,9.9
electric_bike,member,2022-11-30,0.0,0.0,1,674,1,0,26.4,12.8,0.0,9.9
electric_bike,member,2022-11-30,0.0,1.0,1,429,1,0,26.4,12.8,0.0,9.9
electric_bike,member,2022-11-30,1.0,0.0,1,372,1,0,26.4,12.8,0.0,9.9
electric_bike,member,2022-11-30,1.0,1.0,0,497,1,0,26.4,12.8,0.0,9.9
electric_bike,member,2022-11-30,1.0,1.0,1,743,1,0,26.4,12.8,0.0,9.9
electric_bike,member,2022-12-01,0.0,0.0,0,1023,1,0,27.1,17.9,0.0,9.9
electric_bike,member,2022-12-01,0.0,0.0,1,717,1,0,27.1,17.9,0.0,9.9
electric_bike,member,2022-12-01,0.0,1.0,1,348,1,0,27.1,17.9,0.0,9.9
electric_bike,member,2022-12-01,1.0,0.0,1,386,1,0,27.1,17.9,0.0,9.9
electric_bike,member,2022-12-01,1.0,1.0,0,531,1,0,27.1,17.9,0.0,9.9
electric_bike,member,2022-12-01,1.0,1.0,1,695,1,0,27.1,17.9,0.0,9.9
electric_bike,member,2022-12-02,0.0,0.0,0,1245,1,0,44.6,39.4,0.0,9.9
electric_bike,member,2022-12-02,0.0,0.0,1,944,1,0,44.6,39.4,0.0,9.9
electric_bike,member,2022-12-02,0.0,1.0,1,451,1,0,44.6,39.4,0.0,9.9
electric_bike,member,2022-12-02,1.0,0.0,1,449,1,0,44.6,39.4,0.0,9.9
electric_bike,member,2022-12-02,1.0,1.0,0,645,1,0,44.6,39.4,0.0,9.9
electric_bike,member,2022-12-02,1.0,1.0,1,638,1,0,44.6,39.4,0.0,9.9
electric_bike,member,2022-12-03,0.0,0.0,0,910,0,0,30.2,20.2,0.0,9.8
electric_bike,member,2022-12-03,0.0,0.0,1,653,0,0,30.2,20.2,0.0,9.8
electric_bike,member,2022-12-03,0.0,1.0,1,249,0,0,30.2,20.2,0.0,9.8
electric_bike,member,2022-12-03,1.0,0.0,1,253,0,0,30.2,20.2,0.0,9.8
electric_bike,member,2022-12-03,1.0,1.0,0,453,0,0,30.2,20.2,0.0,9.8
electric_bike,member,2022-12-03,1.0,1.0,1,320,0,0,30.2,20.2,0.0,9.8
electric_bike,member,2022-12-04,0.0,0.0,0,781,0,0,29.2,20.2,0.0,9.9
electric_bike,member,2022-12-04,0.0,0.0,1,573,0,0,29.2,20.2,0.0,9.9
electric_bike,member,2022-12-04,0.0,1.0,1,221,0,0,29.2,20.2,0.0,9.9
electric_bike,member,2022-12-04,1.0,0.0,1,213,0,0,29.2,20.2,0.0,9.9
electric_bike,member,2022-12-04,1.0,1.0,0,347,0,0,29.2,20.2,0.0,9.9
electric_bike,member,2022-12-04,1.0,1.0,1,273,0,0,29.2,20.2,0.0,9.9
electric_bike,member,2022-12-05,0.0,0.0,0,1002,1,0,36.5,30.4,0.0,9.5
electric_bike,member,2022-12-05,0.0,0.0,1,803,1,0,36.5,30.4,0.0,9.5
electric_bike,member,2022-12-05,0.0,1.0,1,346,1,0,36.5,30.4,0.0,9.5
electric_bike,member,2022-12-05,1.0,0.0,1,391,1,0,36.5,30.4,0.0,9.5
electric_bike,member,2022-12-05,1.0,1.0,0,489,1,0,36.5,30.4,0.0,9.5
electric_bike,member,2022-12-05,1.0,1.0,1,657,1,0,36.5,30.4,0.0,9.5
electric_bike,member,2022-12-06,0.0,0.0,0,1058,1,0,40.9,37.6,0.0,7.8
electric_bike,member,2022-12-06,0.0,0.0,1,822,1,0,40.9,37.6,0.0,7.8
electric_bike,member,2022-12-06,0.0,1.0,1,488,1,0,40.9,37.6,0.0,7.8
electric_bike,member,2022-12-06,1.0,0.0,1,480,1,0,40.9,37.6,0.0,7.8
electric_bike,member,2022-12-06,1.0,1.0,0,631,1,0,40.9,37.6,0.0,7.8
electric_bike,member,2022-12-06,1.0,1.0,1,831,1,0,40.9,37.6,0.0,7.8
electric_bike,member,2022-12-07,0.0,0.0,0,1191,1,0,40.1,36.5,0.0,5.2
electric_bike,member,2022-12-07,0.0,0.0,1,890,1,0,40.1,36.5,0.0,5.2
electric_bike,member,2022-12-07,0.0,1.0,1,521,1,0,40.1,36.5,0.0,5.2
electric_bike,member,2022-12-07,1.0,0.0,1,531,1,0,40.1,36.5,0.0,5.2
electric_bike,member,2022-12-07,1.0,1.0,0,681,1,0,40.1,36.5,0.0,5.2
electric_bike,member,2022-12-07,1.0,1.0,1,873,1,0,40.1,36.5,0.0,5.2
electric_bike,member,2022-12-08,0.0,0.0,0,1161,1,0,37.5,31.0,0.0,9.5
electric_bike,member,2022-12-08,0.0,0.0,1,908,1,0,37.5,31.0,0.0,9.5
electric_bike,member,2022-12-08,0.0,1.0,1,493,1,0,37.5,31.0,0.0,9.5
electric_bike,member,2022-12-08,1.0,0.0,1,462,1,0,37.5,31.0,0.0,9.5
electric_bike,member,2022-12-08,1.0,1.0,0,684,1,0,37.5,31.0,0.0,9.5
electric_bike,member,2022-12-08,1.0,1.0,1,798,1,0,37.5,31.0,0.0,9.5
electric_bike,member,2022-12-09,0.0,0.0,0,699,1,0,36.9,29.2,0.1,5.6
electric_bike,member,2022-12-09,0.0,0.0,1,460,1,0,36.9,29.2,0.1,5.6
electric_bike,member,2022-12-09,0.0,1.0,1,195,1,0,36.9,29.2,0.1,5.6
electric_bike,member,2022-12-09,1.0,0.0,1,166,1,0,36.9,29.2,0.1,5.6
electric_bike,member,2022-12-09,1.0,1.0,0,307,1,0,36.9,29.2,0.1,5.6
electric_bike,member,2022-12-09,1.0,1.0,1,286,1,0,36.9,29.2,0.1,5.6
electric_bike,member,2022-12-10,0.0,0.0,0,968,0,0,38.1,34.1,0.0,5.7
electric_bike,member,2022-12-10,0.0,0.0,1,644,0,0,38.1,34.1,0.0,5.7
electric_bike,member,2022-12-10,0.0,1.0,1,297,0,0,38.1,34.1,0.0,5.7
electric_bike,member,2022-12-10,1.0,0.0,1,286,0,0,38.1,34.1,0.0,5.7
electric_bike,member,2022-12-10,1.0,1.0,0,491,0,0,38.1,34.1,0.0,5.7
electric_bike,member,2022-12-10,1.0,1.0,1,339,0,0,38.1,34.1,0.0,5.7
electric_bike,member,2022-12-11,0.0,0.0,0,828,0,0,38.2,34.6,0.0,9.3
electric_bike,member,2022-12-11,0.0,0.0,1,579,0,0,38.2,34.6,0.0,9.3
electric_bike,member,2022-12-11,0.0,1.0,1,209,0,0,38.2,34.6,0.0,9.3
electric_bike,member,2022-12-11,1.0,0.0,1,228,0,0,38.2,34.6,0.0,9.3
electric_bike,member,2022-12-11,1.0,1.0,0,389,0,0,38.2,34.6,0.0,9.3
electric_bike,member,2022-12-11,1.0,1.0,1,255,0,0,38.2,34.6,0.0,9.3
electric_bike,member,2022-12-12,0.0,0.0,0,930,1,0,38.8,34.1,0.0,9.8
electric_bike,member,2022-12-12,0.0,0.0,1,741,1,0,38.8,34.1,0.0,9.8
electric_bike,member,2022-12-12,0.0,1.0,1,376,1,0,38.8,34.1,0.0,9.8
electric_bike,member,2022-12-12,1.0,0.0,1,381,1,0,38.8,34.1,0.0,9.8
electric_bike,member,2022-12-12,1.0,1.0,0,492,1,0,38.8,34.1,0.0,9.8
electric_bike,member,2022-12-12,1.0,1.0,1,570,1,0,38.8,34.1,0.0,9.8
electric_bike,member,2022-12-13,0.0,0.0,0,924,1,0,36.5,27.7,0.0,9.9
electric_bike,member,2022-12-13,0.0,0.0,1,725,1,0,36.5,27.7,0.0,9.9
electric_bike,member,2022-12-13,0.0,1.0,1,435,1,0,36.5,27.7,0.0,9.9
electric_bike,member,2022-12-13,1.0,0.0,1,420,1,0,36.5,27.7,0.0,9.9
electric_bike,member,2022-12-13,1.0,1.0,0,576,1,0,36.5,27.7,0.0,9.9
electric_bike,member,2022-12-13,1.0,1.0,1,748,1,0,36.5,27.7,0.0,9.9
electric_bike,member,2022-12-14,0.0,0.0,0,566,1,0,40.1,32.7,0.0,4.6
electric_bike,member,2022-12-14,0.0,0.0,1,379,1,0,40.1,32.7,0.0,4.6
electric_bike,member,2022-12-14,0.0,1.0,1,213,1,0,40.1,32.7,0.0,4.6
electric_bike,member,2022-12-14,1.0,0.0,1,175,1,0,40.1,32.7,0.0,4.6
electric_bike,member,2022-12-14,1.0,1.0,0,283,1,0,40.1,32.7,0.0,4.6
electric_bike,member,2022-12-14,1.0,1.0,1,390,1,0,40.1,32.7,0.0,4.6
electric_bike,member,2022-12-15,0.0,0.0,0,808,1,0,34.9,26.6,0.1,7.7
electric_bike,member,2022-12-15,0.0,0.0,1,541,1,0,34.9,26.6,0.1,7.7
electric_bike,member,2022-12-15,0.0,1.0,1,343,1,0,34.9,26.6,0.1,7.7
electric_bike,member,2022-12-15,1.0,0.0,1,303,1,0,34.9,26.6,0.1,7.7
electric_bike,member,2022-12-15,1.0,1.0,0,479,1,0,34.9,26.6,0.1,7.7
electric_bike,member,2022-12-15,1.0,1.0,1,644,1,0,34.9,26.6,0.1,7.7
electric_bike,member,2022-12-16,0.0,0.0,0,602,1,0,29.4,18.7,0.7,7.0
electric_bike,member,2022-12-16,0.0,0.0,1,388,1,0,29.4,18.7,0.7,7.0
electric_bike,member,2022-12-16,0.0,1.0,1,202,1,0,29.4,18.7,0.7,7.0
electric_bike,member,2022-12-16,1.0,0.0,1,186,1,0,29.4,18.7,0.7,7.0
electric_bike,member,2022-12-16,1.0,1.0,0,319,1,0,29.4,18.7,0.7,7.0
electric_bike,member,2022-12-16,1.0,1.0,1,419,1,0,29.4,18.7,0.7,7.0
electric_bike,member,2022-12-17,0.0,0.0,0,565,0,0,24.3,11.7,0.7,9.3
electric_bike,member,2022-12-17,0.0,0.0,1,368,0,0,24.3,11.7,0.7,9.3
electric_bike,member,2022-12-17,0.0,1.0,1,146,0,0,24.3,11.7,0.7,9.3
electric_bike,member,2022-12-17,1.0,0.0,1,144,0,0,24.3,11.7,0.7,9.3
electric_bike,member,2022-12-17,1.0,1.0,0,279,0,0,24.3,11.7,0.7,9.3
electric_bike,member,2022-12-17,1.0,1.0,1,205,0,0,24.3,11.7,0.7,9.3
electric_bike,member,2022-12-18,0.0,0.0,0,506,0,0,17.9,4.5,0.2,9.9
electric_bike,member,2022-12-18,0.0,0.0,1,395,0,0,17.9,4.5,0.2,9.9
electric_bike,member,2022-12-18,0.0,1.0,1,130,0,0,17.9,4.5,0.2,9.9
electric_bike,member,2022-12-18,1.0,0.0,1,149,0,0,17.9,4.5,0.2,9.9
electric_bike,member,2022-12-18,1.0,1.0,0,238,0,0,17.9,4.5,0.2,9.9
electric_bike,member,2022-12-18,1.0,1.0,1,183,0,0,17.9,4.5,0.2,9.9
electric_bike,member,2022-12-19,0.0,0.0,0,667,1,0,18.9,12.9,0.0,9.9
electric_bike,member,2022-12-19,0.0,0.0,1,460,1,0,18.9,12.9,0.0,9.9
electric_bike,member,2022-12-19,0.0,1.0,1,216,1,0,18.9,12.9,0.0,9.9
electric_bike,member,2022-12-19,1.0,0.0,1,239,1,0,18.9,12.9,0.0,9.9
electric_bike,member,2022-12-19,1.0,1.0,0,401,1,0,18.9,12.9,0.0,9.9
electric_bike,member,2022-12-19,1.0,1.0,1,462,1,0,18.9,12.9,0.0,9.9
electric_bike,member,2022-12-20,0.0,0.0,0,724,1,0,27.7,20.7,0.0,9.7
electric_bike,member,2022-12-20,0.0,0.0,1,539,1,0,27.7,20.7,0.0,9.7
electric_bike,member,2022-12-20,0.0,1.0,1,327,1,0,27.7,20.7,0.0,9.7
electric_bike,member,2022-12-20,1.0,0.0,1,297,1,0,27.7,20.7,0.0,9.7
electric_bike,member,2022-12-20,1.0,1.0,0,461,1,0,27.7,20.7,0.0,9.7
electric_bike,member,2022-12-20,1.0,1.0,1,625,1,0,27.7,20.7,0.0,9.7
electric_bike,member,2022-12-21,0.0,0.0,0,748,1,0,23.8,16.3,0.0,9.0
electric_bike,member,2022-12-21,0.0,0.0,1,520,1,0,23.8,16.3,0.0,9.0
electric_bike,member,2022-12-21,0.0,1.0,1,281,1,0,23.8,16.3,0.0,9.0
electric_bike,member,2022-12-21,1.0,0.0,1,243,1,0,23.8,16.3,0.0,9.0
electric_bike,member,2022-12-21,1.0,1.0,0,476,1,0,23.8,16.3,0.0,9.0
electric_bike,member,2022-12-21,1.0,1.0,1,570,1,0,23.8,16.3,0.0,9.0
electric_bike,member,2022-12-22,0.0,0.0,0,326,1,0,20.8,9.5,0.5,4.6
electric_bike,member,2022-12-22,0.0,0.0,1,254,1,0,20.8,9.5,0.5,4.6
electric_bike,member,2022-12-22,0.0,1.0,1,111,1,0,20.8,9.5,0.5,4.6
electric_bike,member,2022-12-22,1.0,0.0,1,105,1,0,20.8,9.5,0.5,4.6
electric_bike,member,2022-12-22,1.0,1.0,0,211,1,0,20.8,9.5,0.5,4.6
electric_bike,member,2022-12-22,1.0,1.0,1,198,1,0,20.8,9.5,0.5,4.6
electric_bike,member,2022-12-23,0.0,0.0,0,1,1,0,-4.3,-28.9,0.8,3.4
electric_bike,member,2022-12-24,0.0,0.0,0,79,0,0,6.2,-13.4,0.4,8.6
electric_bike,member,2022-12-24,0.0,0.0,1,28,0,0,6.2,-13.4,0.4,8.6
electric_bike,member,2022-12-24,0.0,1.0,1,10,0,0,6.2,-13.4,0.4,8.6
electric_bike,member,2022-12-24,1.0,0.0,1,8,0,0,6.2,-13.4,0.4,8.6
electric_bike,member,2022-12-24,1.0,1.0,0,34,0,0,6.2,-13.4,0.4,8.6
electric_bike,member,2022-12-24,1.0,1.0,1,17,0,0,6.2,-13.4,0.4,8.6
electric_bike,member,2022-12-25,0.0,0.0,0,60,0,1,8.7,-6.9,0.0,9.9
electric_bike,member,2022-12-25,0.0,0.0,1,63,0,1,8.7,-6.9,0.0,9.9
electric_bike,member,2022-12-25,0.0,1.0,1,11,0,1,8.7,-6.9,0.0,9.9
electric_bike,member,2022-12-25,1.0,0.0,1,16,0,1,8.7,-6.9,0.0,9.9
electric_bike,member,2022-12-25,1.0,1.0,0,15,0,1,8.7,-6.9,0.0,9.9
electric_bike,member,2022-12-25,1.0,1.0,1,24,0,1,8.7,-6.9,0.0,9.9
electric_bike,member,2022-12-26,0.0,0.0,0,197,1,0,17.9,12.4,0.4,9.1
electric_bike,member,2022-12-26,0.0,0.0,1,126,1,0,17.9,12.4,0.4,9.1
electric_bike,member,2022-12-26,0.0,1.0,1,38,1,0,17.9,12.4,0.4,9.1
electric_bike,member,2022-12-26,1.0,0.0,1,42,1,0,17.9,12.4,0.4,9.1
electric_bike,member,2022-12-26,1.0,1.0,0,73,1,0,17.9,12.4,0.4,9.1
electric_bike,member,2022-12-26,1.0,1.0,1,48,1,0,17.9,12.4,0.4,9.1
electric_bike,member,2022-12-27,0.0,0.0,0,270,1,0,17.2,5.1,0.0,9.9
electric_bike,member,2022-12-27,0.0,0.0,1,208,1,0,17.2,5.1,0.0,9.9
electric_bike,member,2022-12-27,0.0,1.0,1,94,1,0,17.2,5.1,0.0,9.9
electric_bike,member,2022-12-27,1.0,0.0,1,99,1,0,17.2,5.1,0.0,9.9
electric_bike,member,2022-12-27,1.0,1.0,0,156,1,0,17.2,5.1,0.0,9.9
electric_bike,member,2022-12-27,1.0,1.0,1,201,1,0,17.2,5.1,0.0,9.9
electric_bike,member,2022-12-28,0.0,0.0,0,461,1,0,36.6,27.0,0.0,9.9
electric_bike,member,2022-12-28,0.0,0.0,1,371,1,0,36.6,27.0,0.0,9.9
electric_bike,member,2022-12-28,0.0,1.0,1,155,1,0,36.6,27.0,0.0,9.9
electric_bike,member,2022-12-28,1.0,0.0,1,156,1,0,36.6,27.0,0.0,9.9
electric_bike,member,2022-12-28,1.0,1.0,0,214,1,0,36.6,27.0,0.0,9.9
electric_bike,member,2022-12-28,1.0,1.0,1,293,1,0,36.6,27.0,0.0,9.9
electric_bike,member,2022-12-29,0.0,0.0,0,617,1,0,51.5,48.9,0.0,9.8
electric_bike,member,2022-12-29,0.0,0.0,1,485,1,0,51.5,48.9,0.0,9.8
electric_bike,member,2022-12-29,0.0,1.0,1,248,1,0,51.5,48.9,0.0,9.8
electric_bike,member,2022-12-29,1.0,0.0,1,250,1,0,51.5,48.9,0.0,9.8
electric_bike,member,2022-12-29,1.0,1.0,0,343,1,0,51.5,48.9,0.0,9.8
electric_bike,member,2022-12-29,1.0,1.0,1,365,1,0,51.5,48.9,0.0,9.8
electric_bike,member,2022-12-30,0.0,0.0,0,641,1,0,42.9,39.1,0.0,8.8
electric_bike,member,2022-12-30,0.0,0.0,1,468,1,0,42.9,39.1,0.0,8.8
electric_bike,member,2022-12-30,0.0,1.0,1,217,1,0,42.9,39.1,0.0,8.8
electric_bike,member,2022-12-30,1.0,0.0,1,228,1,0,42.9,39.1,0.0,8.8
electric_bike,member,2022-12-30,1.0,1.0,0,321,1,0,42.9,39.1,0.0,8.8
electric_bike,member,2022-12-30,1.0,1.0,1,322,1,0,42.9,39.1,0.0,8.8
electric_bike,member,2022-12-31,0.0,0.0,0,554,0,0,32.9,29.9,0.0,9.5
electric_bike,member,2022-12-31,0.0,0.0,1,387,0,0,32.9,29.9,0.0,9.5
electric_bike,member,2022-12-31,0.0,1.0,1,160,0,0,32.9,29.9,0.0,9.5
electric_bike,member,2022-12-31,1.0,0.0,1,141,0,0,32.9,29.9,0.0,9.5
electric_bike,member,2022-12-31,1.0,1.0,0,274,0,0,32.9,29.9,0.0,9.5
electric_bike,member,2022-12-31,1.0,1.0,1,210,0,0,32.9,29.9,0.0,9.5
electric_bike,member,2023-01-01,0.0,0.0,0,491,0,1,41.1,38.1,0.0,5.0
electric_bike,member,2023-01-01,0.0,0.0,1,337,0,1,41.1,38.1,0.0,5.0
electric_bike,member,2023-01-01,0.0,1.0,1,124,0,1,41.1,38.1,0.0,5.0
electric_bike,member,2023-01-01,1.0,0.0,1,150,0,1,41.1,38.1,0.0,5.0
electric_bike,member,2023-01-01,1.0,1.0,0,260,0,1,41.1,38.1,0.0,5.0
electric_bike,member,2023-01-01,1.0,1.0,1,178,0,1,41.1,38.1,0.0,5.0
electric_bike,member,2023-01-02,0.0,0.0,0,545,1,0,38.1,34.7,0.0,4.6
electric_bike,member,2023-01-02,0.0,0.0,1,396,1,0,38.1,34.7,0.0,4.6
electric_bike,member,2023-01-02,0.0,1.0,1,163,1,0,38.1,34.7,0.0,4.6
electric_bike,member,2023-01-02,1.0,0.0,1,158,1,0,38.1,34.7,0.0,4.6
electric_bike,member,2023-01-02,1.0,1.0,0,300,1,0,38.1,34.7,0.0,4.6
electric_bike,member,2023-01-02,1.0,1.0,1,221,1,0,38.1,34.7,0.0,4.6
electric_bike,member,2023-01-03,0.0,0.0,0,523,1,0,42.9,39.4,0.0,1.9
electric_bike,member,2023-01-03,0.0,0.0,1,350,1,0,42.9,39.4,0.0,1.9
electric_bike,member,2023-01-03,0.0,1.0,1,170,1,0,42.9,39.4,0.0,1.9
electric_bike,member,2023-01-03,1.0,0.0,1,165,1,0,42.9,39.4,0.0,1.9
electric_bike,member,2023-01-03,1.0,1.0,0,240,1,0,42.9,39.4,0.0,1.9
electric_bike,member,2023-01-03,1.0,1.0,1,267,1,0,42.9,39.4,0.0,1.9
electric_bike,member,2023-01-04,0.0,0.0,0,696,1,0,37.0,30.8,0.0,8.5
electric_bike,member,2023-01-04,0.0,0.0,1,473,1,0,37.0,30.8,0.0,8.5
electric_bike,member,2023-01-04,0.0,1.0,1,229,1,0,37.0,30.8,0.0,8.5
electric_bike,member,2023-01-04,1.0,0.0,1,253,1,0,37.0,30.8,0.0,8.5
electric_bike,member,2023-01-04,1.0,1.0,0,387,1,0,37.0,30.8,0.0,8.5
electric_bike,member,2023-01-04,1.0,1.0,1,473,1,0,37.0,30.8,0.0,8.5
electric_bike,member,2023-01-05,0.0,0.0,0,709,1,0,33.0,25.4,0.7,7.0
electric_bike,member,2023-01-05,0.0,0.0,1,550,1,0,33.0,25.4,0.7,7.0
electric_bike,member,2023-01-05,0.0,1.0,1,287,1,0,33.0,25.4,0.7,7.0
electric_bike,member,2023-01-05,1.0,0.0,1,299,1,0,33.0,25.4,0.7,7.0
electric_bike,member,2023-01-05,1.0,1.0,0,365,1,0,33.0,25.4,0.7,7.0
electric_bike,member,2023-01-05,1.0,1.0,1,562,1,0,33.0,25.4,0.7,7.0
electric_bike,member,2023-01-06,0.0,0.0,0,689,1,0,29.3,22.5,0.1,9.1
electric_bike,member,2023-01-06,0.0,0.0,1,558,1,0,29.3,22.5,0.1,9.1
electric_bike,member,2023-01-06,0.0,1.0,1,260,1,0,29.3,22.5,0.1,9.1
electric_bike,member,2023-01-06,1.0,0.0,1,238,1,0,29.3,22.5,0.1,9.1
electric_bike,member,2023-01-06,1.0,1.0,0,401,1,0,29.3,22.5,0.1,9.1
electric_bike,member,2023-01-06,1.0,1.0,1,453,1,0,29.3,22.5,0.1,9.1
electric_bike,member,2023-01-07,0.0,0.0,0,612,0,0,30.2,24.5,0.0,9.5
electric_bike,member,2023-01-07,0.0,0.0,1,463,0,0,30.2,24.5,0.0,9.5
electric_bike,member,2023-01-07,0.0,1.0,1,181,0,0,30.2,24.5,0.0,9.5
electric_bike,member,2023-01-07,1.0,0.0,1,178,0,0,30.2,24.5,0.0,9.5
electric_bike,member,2023-01-07,1.0,1.0,0,317,0,0,30.2,24.5,0.0,9.5
electric_bike,member,2023-01-07,1.0,1.0,1,243,0,0,30.2,24.5,0.0,9.5
electric_bike,member,2023-01-08,0.0,0.0,0,623,0,0,30.3,25.0,0.0,9.6
electric_bike,member,2023-01-08,0.0,0.0,1,526,0,0,30.3,25.0,0.0,9.6
electric_bike,member,2023-01-08,0.0,1.0,1,189,0,0,30.3,25.0,0.0,9.6
electric_bike,member,2023-01-08,1.0,0.0,1,173,0,0,30.3,25.0,0.0,9.6
electric_bike,member,2023-01-08,1.0,1.0,0,250,0,0,30.3,25.0,0.0,9.6
electric_bike,member,2023-01-08,1.0,1.0,1,218,0,0,30.3,25.0,0.0,9.6
electric_bike,member,2023-01-09,0.0,0.0,0,852,1,0,34.1,27.0,0.0,8.2
electric_bike,member,2023-01-09,0.0,0.0,1,728,1,0,34.1,27.0,0.0,8.2
electric_bike,member,2023-01-09,0.0,1.0,1,288,1,0,34.1,27.0,0.0,8.2
electric_bike,member,2023-01-09,1.0,0.0,1,340,1,0,34.1,27.0,0.0,8.2
electric_bike,member,2023-01-09,1.0,1.0,0,419,1,0,34.1,27.0,0.0,8.2
electric_bike,member,2023-01-09,1.0,1.0,1,551,1,0,34.1,27.0,0.0,8.2
electric_bike,member,2023-01-10,0.0,0.0,0,989,1,0,41.3,37.9,0.0,9.4
electric_bike,member,2023-01-10,0.0,0.0,1,753,1,0,41.3,37.9,0.0,9.4
electric_bike,member,2023-01-10,0.0,1.0,1,411,1,0,41.3,37.9,0.0,9.4
electric_bike,member,2023-01-10,1.0,0.0,1,401,1,0,41.3,37.9,0.0,9.4
electric_bike,member,2023-01-10,1.0,1.0,0,514,1,0,41.3,37.9,0.0,9.4
electric_bike,member,2023-01-10,1.0,1.0,1,711,1,0,41.3,37.9,0.0,9.4
electric_bike,member,2023-01-11,0.0,0.0,0,1024,1,0,44.8,42.8,0.0,8.7
electric_bike,member,2023-01-11,0.0,0.0,1,847,1,0,44.8,42.8,0.0,8.7
electric_bike,member,2023-01-11,0.0,1.0,1,456,1,0,44.8,42.8,0.0,8.7
electric_bike,member,2023-01-11,1.0,0.0,1,412,1,0,44.8,42.8,0.0,8.7
electric_bike,member,2023-01-11,1.0,1.0,0,534,1,0,44.8,42.8,0.0,8.7
electric_bike,member,2023-01-11,1.0,1.0,1,751,1,0,44.8,42.8,0.0,8.7
electric_bike,member,2023-01-12,0.0,0.0,0,980,1,0,38.2,29.8,0.0,7.6
electric_bike,member,2023-01-12,0.0,0.0,1,718,1,0,38.2,29.8,0.0,7.6
electric_bike,member,2023-01-12,0.0,1.0,1,350,1,0,38.2,29.8,0.0,7.6
electric_bike,member,2023-01-12,1.0,0.0,1,343,1,0,38.2,29.8,0.0,7.6
electric_bike,member,2023-01-12,1.0,1.0,0,517,1,0,38.2,29.8,0.0,7.6
electric_bike,member,2023-01-12,1.0,1.0,1,719,1,0,38.2,29.8,0.0,7.6
electric_bike,member,2023-01-13,0.0,0.0,0,741,1,0,30.8,20.0,0.4,9.4
electric_bike,member,2023-01-13,0.0,0.0,1,623,1,0,30.8,20.0,0.4,9.4
electric_bike,member,2023-01-13,0.0,1.0,1,300,1,0,30.8,20.0,0.4,9.4
electric_bike,member,2023-01-13,1.0,0.0,1,250,1,0,30.8,20.0,0.4,9.4
electric_bike,member,2023-01-13,1.0,1.0,0,429,1,0,30.8,20.0,0.4,9.4
electric_bike,member,2023-01-13,1.0,1.0,1,445,1,0,30.8,20.0,0.4,9.4
electric_bike,member,2023-01-14,0.0,0.0,0,645,0,0,27.1,20.3,0.0,9.9
electric_bike,member,2023-01-14,0.0,0.0,1,463,0,0,27.1,20.3,0.0,9.9
electric_bike,member,2023-01-14,0.0,1.0,1,182,0,0,27.1,20.3,0.0,9.9
electric_bike,member,2023-01-14,1.0,0.0,1,201,0,0,27.1,20.3,0.0,9.9
electric_bike,member,2023-01-14,1.0,1.0,0,288,0,0,27.1,20.3,0.0,9.9
electric_bike,member,2023-01-14,1.0,1.0,1,267,0,0,27.1,20.3,0.0,9.9
electric_bike,member,2023-01-15,0.0,0.0,0,683,0,0,34.4,26.0,0.0,9.9
electric_bike,member,2023-01-15,0.0,0.0,1,525,0,0,34.4,26.0,0.0,9.9
electric_bike,member,2023-01-15,0.0,1.0,1,194,0,0,34.4,26.0,0.0,9.9
electric_bike,member,2023-01-15,1.0,0.0,1,201,0,0,34.4,26.0,0.0,9.9
electric_bike,member,2023-01-15,1.0,1.0,0,334,0,0,34.4,26.0,0.0,9.9
electric_bike,member,2023-01-15,1.0,1.0,1,266,0,0,34.4,26.0,0.0,9.9
electric_bike,member,2023-01-16,0.0,0.0,0,526,1,1,44.2,38.1,0.0,8.2
electric_bike,member,2023-01-16,0.0,0.0,1,374,1,1,44.2,38.1,0.0,8.2
electric_bike,member,2023-01-16,0.0,1.0,1,165,1,1,44.2,38.1,0.0,8.2
electric_bike,member,2023-01-16,1.0,0.0,1,173,1,1,44.2,38.1,0.0,8.2
electric_bike,member,2023-01-16,1.0,1.0,0,243,1,1,44.2,38.1,0.0,8.2
electric_bike,member,2023-01-16,1.0,1.0,1,306,1,1,44.2,38.1,0.0,8.2
electric_bike,member,2023-01-17,0.0,0.0,0,860,1,0,40.8,33.0,0.0,9.4
electric_bike,member,2023-01-17,0.0,0.0,1,753,1,0,40.8,33.0,0.0,9.4
electric_bike,member,2023-01-17,0.0,1.0,1,355,1,0,40.8,33.0,0.0,9.4
electric_bike,member,2023-01-17,1.0,0.0,1,354,1,0,40.8,33.0,0.0,9.4
electric_bike,member,2023-01-17,1.0,1.0,0,463,1,0,40.8,33.0,0.0,9.4
electric_bike,member,2023-01-17,1.0,1.0,1,686,1,0,40.8,33.0,0.0,9.4
electric_bike,member,2023-01-18,0.0,0.0,0,871,1,0,37.7,31.3,0.0,9.4
electric_bike,member,2023-01-18,0.0,0.0,1,667,1,0,37.7,31.3,0.0,9.4
electric_bike,member,2023-01-18,0.0,1.0,1,342,1,0,37.7,31.3,0.0,9.4
electric_bike,member,2023-01-18,1.0,0.0,1,319,1,0,37.7,31.3,0.0,9.4
